"id","airpolDirectQuestion","question","Inclusion","surveyedCountries","source","surveyTheme","year","repeatedMeasure","countries","iso3","category"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","LTU","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","LUX","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Hungary","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Hungary","HUN","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Malta","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Malta","MLT","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Netherlands","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Netherlands","NLD","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Austria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Austria","AUT","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Poland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Poland","POL","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Portugal","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Portugal","PRT","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Romania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Romania","ROU","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Slovenia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovenia","SVN","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Slovakia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovakia","SVK","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Finland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Finland","FIN","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","SWE","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"United Kingdom","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","United Kingdom","GBR","Behavior"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Belgium","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Belgium","BEL","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Bulgaria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Bulgaria","BGR","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","CZE","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Denmark","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Denmark","DNK","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Germany","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Germany","DEU","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Estonia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Estonia","EST","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Greece","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Greece","GRC","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Spain","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Spain","ESP","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"France","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","France","FRA","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Ireland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Ireland","IRL","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Italy","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Italy","ITA","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Cyprus","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Cyprus","CYP","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Latvia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Latvia","LVA","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","LTU","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","LUX","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Hungary","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Hungary","HUN","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Malta","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Malta","MLT","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Netherlands","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Netherlands","NLD","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Austria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Austria","AUT","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Poland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Poland","POL","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Portugal","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Portugal","PRT","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Romania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Romania","ROU","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Slovenia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovenia","SVN","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Slovakia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovakia","SVK","Policy"
136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",1,"Finland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Finland","FIN","Policy"
